activity_id,name,category,sector,source,unit_type
consumer_goods-type_salmon_pe_tray_with_pe_film-origin_region_multi_region,Salmon PE tray with PE film,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_salons_barber_shops,Salons and barber shops,Personal Care and Accessories,Consumer Goods and Services,EPA,Money
consumer_goods-type_salt_spices_culinary_herbs_and_other_condiments,Salt/spices/culinary herbs and other condiments,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_sanitary_ceramics,Sanitary ceramics,Furnishings and Household,Consumer Goods and Services,CAEP,Weight
consumer_goods-type_sanitary_paper_products,Sanitary paper products,Personal Care and Accessories,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_sauces,Sauces,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_sausage,Sausage,Food/Beverages/Tobacco,Consumer Goods and Services,GEMIS,Weight
consumer_goods-type_sawmills,Sawmills,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_scarf,Scarf,Clothing and Footwear,Consumer Goods and Services,CAEP,Weight
consumer_goods-type_scenic_and_sightseeing_tour_services,Scenic and sightseeing tour services,Recreation and Culture,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_scenic_and_sightseeing_transportation_land,Scenic and sightseeing transportation (land),Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_scenic_and_sightseeing_transportation_other,Scenic and sightseeing transportation (other),Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_scenic_and_sightseeing_transportation_water,Scenic and sightseeing transportation (water),Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_scenic_sightseeing_transportation_support_activities_for_transportation,Scenic and sightseeing transportation and support activities for transportation,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_scotch_tape,Scotch tape,Furnishings and Household,Consumer Goods and Services,CAEP,Weight
consumer_goods-type_seafood,Seafood,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_seafood,Seafood product preparation and packaging,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_seasonings_dressings,Seasonings and dressings,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_shelving_lockers,Shelving and lockers,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_shoe_stores,Shoe stores,Clothing and Footwear,Consumer Goods and Services,EPA,Money
consumer_goods-type_showcase_partition_shelving_and_locker,Showcase/partition/shelving and locker manufacturing,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_skiing_facilities,Skiing facilities,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_snack_food_products,Snack food products,Food/Beverages/Tobacco,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_snack_foods,Snack foods,Food/Beverages/Tobacco,Consumer Goods and Services,"Market Economics Limited,EPA","Money,Money"
consumer_goods-type_soap_and_detergents_cleaning_and_polishing_preparations_perfumes_and_toilet_preparations,Soap and detergents/cleaning and polishing preparations/perfumes and toilet preparations,Furnishings and Household,Consumer Goods and Services,BEIS,Money
consumer_goods-type_soap_and_perfumes,Soap and perfumes,Personal Care and Accessories,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_soap_cleaning_compounds,Soap and cleaning compounds,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_soap_cleaning_compounds,Soap and other detergent manufacturing,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_soaps_and_cleaning_compounds,Soaps and cleaning compounds,Personal Care and Accessories,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_soft_drink,Soft drink manufacturing,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_soft_drinks,Soft drinks,Food/Beverages/Tobacco,Consumer Goods and Services,"BEIS,Market Economics Limited","Money,Money"
consumer_goods-type_soft_drinks_bottled_water_ice,Soft drinks/bottled water and ice,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_software,Software,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_software,Software publishers,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_softwood_veneer_and_plywood,Softwood veneer and plywood manufacturing,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_solid_wood_flooring,Solid wood flooring,Furnishings and Household,Consumer Goods and Services,CAEP,Weight
consumer_goods-type_sound_recording,Sound recording,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_sound_recording,Sound recording studios,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_soups,Soups,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_soy_milk-origin_region_multi_region,Soy-milk,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Volume
consumer_goods-type_soybean_milk_machine,Soybean milk machine,Furnishings and Household,Consumer Goods and Services,CAEP,Number
consumer_goods-type_soybean_other_oilseed_processing,Soybean and other oilseed processing,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_soybeans_soymilk-origin_region_global,Soybeans (soymilk),Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Volume
consumer_goods-type_soybeans_tofu-origin_region_global,Soybeans (tofu),Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_specialty_canning,Specialty canning,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_spice_and_extract,Spice and extract manufacturing,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_spirits_and_liqueurs_consumed_off_licensed_premises,Spirits and liqueurs consumed off licensed premises,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_spirits_and_liqueurs_consumed_on_licensed_premises,Spirits and liqueurs consumed on licensed premises,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_spirits_and_tobacco_products,Spirits and tobacco products,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_sport_and_performing_arts_event_organization_services,Sport and performing arts event organization services,Recreation and Culture,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_sport_and_recreation_services,Sport and recreation services,Recreation and Culture,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_sporting_and_athletic_goods,Sporting and athletic goods,Recreation and Culture,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_sporting_and_athletic_goods,Sporting and athletic goods manufacturing,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_sporting_athletic_goods,Sporting and athletic goods,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_sporting_event_media_rights,Sporting event media rights,Recreation and Culture,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_sports,Sports,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_sports,Sports and recreation instruction,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_sports_goods,Sports goods,Recreation and Culture,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_sports_services_and_amusement_and_recreation_services,Sports services and amusement and recreation services,Recreation and Culture,Consumer Goods and Services,BEIS,Money
consumer_goods-type_sports_teams_and_clubs,Sports teams and clubs,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_starches,Starches,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_stationery_and_drawing_materials,Stationery and drawing materials,Recreation and Culture,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_stemmed_redried_or_reconstituted_tobacco,Stemmed / redried or reconstituted tobacco,Food/Beverages/Tobacco,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_stocks_food_colourings_and_flavourings,Stocks/food colourings and flavourings,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_stone_fruit_fresh_or_chilled,Stone fruit (fresh or chilled),Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_strawberries_pe_tray-origin_region_multi_region,Strawberries PE tray,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_sugar,Sugar,Food/Beverages/Tobacco,Consumer Goods and Services,"EXIOBASE,Market Economics Limited","Money,Money"
consumer_goods-type_sugar_and_sugar_mill_by_products,Sugar and sugar mill by-products,Food/Beverages/Tobacco,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_sugar_candy_chocolate,Sugar/candy and chocolate,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_sugar_cocoa_chocolate_and_food_products_nec,Sugar/cocoa/chocolate and food products nec,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_suitcases_handbags_and_other_leather_and_allied_products,Suitcases / handbags and other leather and allied products,Personal Care and Accessories,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_sunflower_seeds_ldpe_bag-origin_region_multi_region,Sunflower seeds LDPE bag,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_supermarkets_and_other_grocery_except_convenience_stores,Supermarkets and other grocery (except convenience) stores,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_support_activites_for_printing,Support activites for printing,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_support_activities_for_rail_transportation,Support activities for rail transportation,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_surface_active_agent,Surface active agent manufacturing,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_swimwear,Swimwear,Clothing and Footwear,Consumer Goods and Services,CAEP,Weight
consumer_goods-type_synthetic_leather_shoes,Synthetic leather shoes,Clothing and Footwear,Consumer Goods and Services,CAEP,Number
consumer_goods-type_takeaway_meal,Takeaway meal,Food/Beverages/Tobacco,Consumer Goods and Services,CAEP,Weight
consumer_goods-type_tanned_skins_and_leather_handbags_and_articles_of_leather,Tanned skins and leather/handbags and articles of leather,Clothing and Footwear,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_tea,Tea,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_tea_cabinet,Tea cabinet,Furnishings and Household,Consumer Goods and Services,CAEP,Weight
consumer_goods-type_tea_table,Tea table,Furnishings and Household,Consumer Goods and Services,CAEP,Weight
consumer_goods-type_teleproduction_and_other_postproduction_services,Teleproduction and other postproduction services,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_television_broadcasting,Television broadcasting,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_textile_and_fabric_finishing_mills,Textile and fabric finishing mills,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_textile_bag_and_canvas_mills,Textile bag and canvas mills,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_theater_companies_and_dinner_theaters,Theater companies and dinner theaters,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_tie,Tie,Clothing and Footwear,Consumer Goods and Services,CAEP,Weight
consumer_goods-type_tobacco_cotton_sugarcane_peanuts_sugar_beets_herbs_spices_other_crops,Tobacco/cotton/sugarcane/peanuts/sugar beets/herbs and spices and other crops,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_tobacco_products,Tobacco manufacturing,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_tobacco_products,Tobacco products,Food/Beverages/Tobacco,Consumer Goods and Services,"EXIOBASE,BEIS,EPA","Money,Money,Money"
consumer_goods-type_tofu_pe_tray_with_pe_film-origin_region_multi_region,Tofu PE tray with PE film,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_toiletries,Toilet preparation manufacturing,Personal Care and Accessories,Consumer Goods and Services,EPA,Money
consumer_goods-type_toiletries,Toiletries,Personal Care and Accessories,Consumer Goods and Services,EPA,Money
consumer_goods-type_tomato_ketchup_glass_jar_with_aluminium_lid-origin_region_multi_region,Tomato ketchup glass jar with aluminium lid,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_tomato_paste-origin_region_uk_import_market_mix,Tomato paste,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_tomato_puree_ldpe_squeeze_tube_with_pp_lid-origin_region_multi_region,Tomato puree LDPE squeeze tube with PP lid,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_tomatoes,Tomatoes (fresh),Food/Beverages/Tobacco,Consumer Goods and Services,GEMIS,Weight
consumer_goods-type_tomatoes_bottled_passate_puree-origin_region_uk_import_market_mix,Tomatoes bottled passate/puree,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_tomatoes_canned_in_juice-origin_region_uk_import_market_mix,Tomatoes canned in juice,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_tomatoes_pe_tray_with_pe_film-origin_region_multi_region,Tomatoes PE tray with PE film,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_toothpaste,Toothpaste,Personal Care and Accessories,Consumer Goods and Services,CAEP,Weight
consumer_goods-type_top_tray,Top tray,Furnishings and Household,Consumer Goods and Services,CAEP,Weight
consumer_goods-type_tortilla,Tortilla manufacturing,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_toys_and_games,Toys and games,Recreation and Culture,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_travel_goods_and_other_carriers,Travel goods and other carriers,Recreation and Culture,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_travel_trailer_campers,Travel trailer and camper manufacturing,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_travel_trailer_campers,Travel trailer and campers,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods-type_truss,Truss manufacturing,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_turkey_pe_tray_with_pe_film-origin_region_multi_region,Turkey PE tray with PE film,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_upholstered_household_furniture,Upholstered household furniture manufacturing,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_vacuum_cleaner,Vacuum cleaner,Furnishings and Household,Consumer Goods and Services,CAEP,Number
consumer_goods-type_vegetable_and_animal_oils_and_fats,Vegetable and animal oils and fats,Food/Beverages/Tobacco,Consumer Goods and Services,BEIS,Money
consumer_goods-type_vegetable_oils_fats,Vegetable oils and fats,Food/Beverages/Tobacco,Consumer Goods and Services,EXIOBASE,Money
consumer_goods-type_vegetables,Vegetables,Food/Beverages/Tobacco,Consumer Goods and Services,GEMIS,Weight
consumer_goods-type_vegetables_cultivated_for_their_fruit_fresh_or_chilled,Vegetables cultivated for their fruit (fresh or chilled),Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_vegetables_fresh,Vegetables (fresh),Food/Beverages/Tobacco,Consumer Goods and Services,GEMIS,Weight
consumer_goods-type_veneer_plywood_engineered_wood,Veneer/plywood and engineered wood,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_wallboard,Wallboard,Furnishings and Household,Consumer Goods and Services,CAEP,Weight
consumer_goods-type_waterproof_plate,Waterproof plate,Furnishings and Household,Consumer Goods and Services,CAEP,Area
consumer_goods-type_wearing_apparel,Wearing apparel,Clothing and Footwear,Consumer Goods and Services,BEIS,Money
consumer_goods-type_wearing_apparel_furs,Wearing apparel/furs,Clothing and Footwear,Consumer Goods and Services,EXIOBASE,Money
consumer_goods-type_wet_corn_milling,Wet corn milling,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_wheat_flour_ldpe_bag-origin_region_multi_region,Wheat flour LDPE bag,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_white_chocolate_pp_wrapping-origin_region_multi_region,White chocolate PP wrapping,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_white_wine_glass_bottle_with_aluminium_lid-origin_region_multi_region,White wine glass bottle with aluminium lid,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Volume
consumer_goods-type_whiteboard,Whiteboard,Furnishings and Household,Consumer Goods and Services,CAEP,Weight
consumer_goods-type_wine_and_brandy,Wine and brandy,Food/Beverages/Tobacco,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_wine_consumed_off_licensed_premises,Wine consumed off licensed premises,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_wine_consumed_on_licensed_premises,Wine consumed on licensed premises,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_wineries_wine,Wineries,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_wineries_wine,Wineries and wine,Food/Beverages/Tobacco,Consumer Goods and Services,EPA,Money
consumer_goods-type_wines,Wines,Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_womens_clothing_excluding_headwear_and_neckwear,Women's clothing (excluding headwear and neckwear),Clothing and Footwear,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_womens_clothing_stores,Women's clothing stores,Clothing and Footwear,Consumer Goods and Services,EPA,Money
consumer_goods-type_womens_footwear,Women's footwear,Clothing and Footwear,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_womens_girls_and_infants_cut_and_sew_apparel,Women's/girls' and infants' cut and sew apparel manufacturing,Clothing and Footwear,Consumer Goods and Services,EPA,Money
consumer_goods-type_womens_handbag_and_purse,Women's handbag and purse manufacturing,Clothing and Footwear,Consumer Goods and Services,EPA,Money
consumer_goods-type_wood_cabinets_and_counter_tops,Wood cabinets and counter tops,Furnishings and Household,Consumer Goods and Services,OpenIO-Canada,Money
consumer_goods-type_wood_container_and_pallet,Wood container and pallet manufacturing,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_wood_kitchen_cabinets_countertops,Wood kitchen cabinet and countertop manufacturing,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_wood_kitchen_cabinets_countertops,Wood kitchen cabinets and countertops,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_wood_office_furniture,Wood office furniture manufacturing,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_wood_preservation,Wood preservation,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_wood_veneer_furniture,Wood veneer furniture,Furnishings and Household,Consumer Goods and Services,CAEP,Weight
consumer_goods-type_wooden_windows_door_flooring,Wood window and door manufacturing,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_wooden_windows_door_flooring,Wooden windows/door and flooring,Furnishings and Household,Consumer Goods and Services,EPA,Money
consumer_goods-type_woven_plastic_packing_bag,Woven plastic packing bag,Furnishings and Household,Consumer Goods and Services,CAEP,Weight
consumer_goods-type_woven_sneakers,Woven sneakers,Clothing and Footwear,Consumer Goods and Services,CAEP,Number
consumer_goods-type_yoghurt-origin_region_multi_region,Yoghurt,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Volume
consumer_goods-type_yoghurt_fresh_frozen,Yoghurt (fresh/frozen),Food/Beverages/Tobacco,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods-type_yoghurt_pp_tub_with_ldpe_lid-origin_region_multi_region,Yoghurt PP tub with LDPE lid,Food/Beverages/Tobacco,Consumer Goods and Services,WRAP,Weight
consumer_goods-type_zoos_and_botanical_gardens,Zoos and botanical gardens,Recreation and Culture,Consumer Goods and Services,EPA,Money
consumer_goods_rental-type_all_other_consumer_goods_rental,All other consumer goods rental,Consumer Goods Rental,Consumer Goods and Services,EPA,Money
consumer_goods_rental-type_consumer_electronics_and_appliances_rental,Consumer electronics and appliances rental,Consumer Goods Rental,Consumer Goods and Services,EPA,Money
consumer_goods_rental-type_consumer_goods_general_rental_centers,Consumer goods and general rental centers,Consumer Goods Rental,Consumer Goods and Services,EPA,Money
consumer_goods_rental-type_formal_wear_and_costume_rental,Formal wear and costume rental,Consumer Goods Rental,Consumer Goods and Services,EPA,Money
consumer_goods_rental-type_general_rental_centers,General rental centers,Consumer Goods Rental,Consumer Goods and Services,EPA,Money
consumer_goods_rental-type_home_health_equipment_rental,Home health equipment rental,Consumer Goods Rental,Consumer Goods and Services,EPA,Money
consumer_goods_rental-type_payments_connected_with_renting,Payments connected with renting,Consumer Goods Rental,Consumer Goods and Services,Market Economics Limited,Money
consumer_goods_rental-type_recreational_goods_rental,Recreational goods rental,Consumer Goods Rental,Consumer Goods and Services,EPA,Money
consumer_goods_rental-type_video_tape_and_disc_rental,Video tape and disc rental,Consumer Goods Rental,Consumer Goods and Services,EPA,Money
consumer_services-type_aircraft_maintenance_and_repair_services,Aircraft maintenance and repair services,Vehicle Maintenance and Services,Consumer Goods and Services,OpenIO-Canada,Money
consumer_services-type_all_other_automotive_repair_and_maintenance,All other automotive repair and maintenance,Vehicle Maintenance and Services,Consumer Goods and Services,EPA,Money
consumer_services-type_automotive_body_paint_and_interior_repair_and_maintenance,Automotive body / paint and interior repair and maintenance,Vehicle Maintenance and Services,Consumer Goods and Services,EPA,Money
consumer_services-type_automotive_exhaust_system_repair,Automotive exhaust system repair,Vehicle Maintenance and Services,Consumer Goods and Services,EPA,Money
consumer_services-type_automotive_glass_replacement_shops,Automotive glass replacement shops,Vehicle Maintenance and Services,Consumer Goods and Services,EPA,Money
consumer_services-type_automotive_oil_change_and_lubrication_shops,Automotive oil change and lubrication shops,Vehicle Maintenance and Services,Consumer Goods and Services,EPA,Money
consumer_services-type_automotive_transmission_repair,Automotive transmission repair,Vehicle Maintenance and Services,Consumer Goods and Services,EPA,Money
consumer_services-type_car_washes,Car washes,Vehicle Maintenance and Services,Consumer Goods and Services,EPA,Money
consumer_services-type_general_automotive_repair,General automotive repair,Vehicle Maintenance and Services,Consumer Goods and Services,EPA,Money
consumer_services-type_maintenance_of_transport_machinery_and_equipment,Maintenance of transport machinery and equipment,Vehicle Maintenance and Services,Consumer Goods and Services,Market Economics Limited,Money
consumer_services-type_motor_vehicle_repair_and_maintenance_services,Motor vehicle repair and maintenance services,Vehicle Maintenance and Services,Consumer Goods and Services,OpenIO-Canada,Money
consumer_services-type_other_automotive_mechanical_and_electrical_repair_and_maintenance,Other automotive mechanical and electrical repair and maintenance,Vehicle Maintenance and Services,Consumer Goods and Services,EPA,Money
consumer_services-type_repair_and_maintenance_of_aircraft_and_spacecraft,Repair and maintenance of aircraft and spacecraft,Vehicle Maintenance and Services,Consumer Goods and Services,BEIS,Money
consumer_services-type_repair_and_maintenance_of_ships_and_boats,Repair and maintenance of ships and boats,Vehicle Maintenance and Services,Consumer Goods and Services,BEIS,Money
consumer_services-type_vehicle_repair,Vehicle repair,Vehicle Maintenance and Services,Consumer Goods and Services,EPA,Money
consumer_services-type_vehicle_servicing_and_repairs,Vehicle servicing and repairs,Vehicle Maintenance and Services,Consumer Goods and Services,Market Economics Limited,Money
domestic_services-type_all_other_personal_services,Other personal services,Domestic Services,Consumer Goods and Services,EPA,Money
domestic_services-type_babysitting_services,Babysitting services,Domestic Services,Consumer Goods and Services,OpenIO-Canada,Money
domestic_services-type_cleaning,Cleaning,Domestic Services,Consumer Goods and Services,Market Economics Limited,Money
domestic_services-type_household_employees,Household employees,Domestic Services,Consumer Goods and Services,EPA,Money
domestic_services-type_laundry_dry_cleaning_and_related_services,Laundry / dry-cleaning and related services,Domestic Services,Consumer Goods and Services,OpenIO-Canada,Money
domestic_services-type_one_hour_photofinishing,One-hour photofinishing,Domestic Services,Consumer Goods and Services,EPA,Money
domestic_services-type_other_household_services,Other household services,Domestic Services,Consumer Goods and Services,Market Economics Limited,Money
domestic_services-type_parking_lots_and_garages,Parking lots and garages,Domestic Services,Consumer Goods and Services,EPA,Money
domestic_services-type_pet_care_except_veterinary_services,Pet care (except veterinary) services,Domestic Services,Consumer Goods and Services,EPA,Money
domestic_services-type_pet_care_photofinishing_parking_other_sundry_services,Pet care/photofinishing/parking and other sundry services,Domestic Services,Consumer Goods and Services,EPA,Money
domestic_services-type_photofinishing_laboratories_except_one_hour,Photofinishing laboratories (except one-hour),Domestic Services,Consumer Goods and Services,EPA,Money
domestic_services-type_private_household_services_except_babysitting,Private household services (except babysitting),Domestic Services,Consumer Goods and Services,OpenIO-Canada,Money
domestic_services-type_private_households_with_employed_persons,Private households with employed persons,Domestic Services,Consumer Goods and Services,EXIOBASE,Money
domestic_services-type_repair_of_furniture_furnishings_and_floor_coverings,Repair of furniture/furnishings and floor coverings,Domestic Services,Consumer Goods and Services,Market Economics Limited,Money
domestic_services-type_services_of_households_as_employers_of_domestic_personnel,Services of households as employers of domestic personnel,Domestic Services,Consumer Goods and Services,BEIS,Money
equipment_gardening_diy-type_building_material_garden_equipment_supplies_dealers,Building material and garden equipment and supplies dealers,DIY and Gardening Equipment,Consumer Goods and Services,EPA,Money
equipment_gardening_diy-type_hardware_stores,Hardware stores,DIY and Gardening Equipment,Consumer Goods and Services,EPA,Money
equipment_gardening_diy-type_home_centers,Home centers,DIY and Gardening Equipment,Consumer Goods and Services,EPA,Money
equipment_gardening_diy-type_major_tools_and_equipment_for_the_house_and_garden,Major tools and equipment for the house and garden,DIY and Gardening Equipment,Consumer Goods and Services,Market Economics Limited,Money
equipment_gardening_diy-type_nursery_garden_center_and_farm_supply_stores,Nursery/garden center and farm supply stores,DIY and Gardening Equipment,Consumer Goods and Services,EPA,Money
equipment_gardening_diy-type_other_building_material_dealers,Other building material dealers,DIY and Gardening Equipment,Consumer Goods and Services,EPA,Money
equipment_gardening_diy-type_outdoor_power_equipment_stores,Outdoor power equipment stores,DIY and Gardening Equipment,Consumer Goods and Services,EPA,Money
equipment_gardening_diy-type_paint_and_wallpaper_stores,Paint and wallpaper stores,DIY and Gardening Equipment,Consumer Goods and Services,EPA,Money
equipment_gardening_diy-type_plants_flowers_and_gardening_supplies,Plants/flowers and gardening supplies,DIY and Gardening Equipment,Consumer Goods and Services,Market Economics Limited,Money
equipment_gardening_diy-type_sales_and_trade_ins_of_tools_and_equipment_for_house_and_garden,Sales and trade-ins of tools and equipment for house and garden,DIY and Gardening Equipment,Consumer Goods and Services,Market Economics Limited,Money
equipment_gardening_diy-type_small_tools_and_accessories_for_the_house_and_garden,Small tools and accessories for the house and garden,DIY and Gardening Equipment,Consumer Goods and Services,Market Economics Limited,Money
general_retail-type_all_other_general_merchandise_stores,All other general merchandise stores,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_all_other_home_furnishings_stores,All other home furnishings stores,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_all_other_miscellaneous_store_retailers_except_tobacco_stores,All other miscellaneous store retailers (except tobacco stores),General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_all_other_retail,All other retail,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_art_dealers,Art dealers,General Retail,Consumer Goods and Services,EPA,Money
general_retail-type_automotive_fuels_retail_margins,Automotive fuels - retail margins,General Retail,Consumer Goods and Services,OpenIO-Canada,Money
general_retail-type_book_stores,Book stores,General Retail,Consumer Goods and Services,EPA,Money
