activity_id,name,category,sector,source,unit_type
fuel-type_diesel_renewable_bio_average-fuel_use_mobile,Renewable diesel - transport,Fuel,Energy,"DISER,DISER","Volume,Energy"
fuel-type_diesel_renewable_bio_average-fuel_use_mobile_hdv_euro_i,Renewable diesel - Euro i - Heavy duty vehicles - transport,Fuel,Energy,"DISER,DISER","Energy,Volume"
fuel-type_diesel_renewable_bio_average-fuel_use_mobile_hdv_euro_ii,Renewable diesel - Euro iii - Heavy duty vehicles - transport,Fuel,Energy,"DISER,DISER","Volume,Energy"
fuel-type_diesel_renewable_bio_average-fuel_use_mobile_hdv_euro_iv_higher,Renewable diesel - Euro iv or higher - Heavy duty vehicles - transport,Fuel,Energy,"DISER,DISER","Energy,Volume"
fuel-type_diesel_renewable_bio_average-fuel_use_mobile_post_2004,Renewable diesel - transport - post-2004 vehicles,Fuel,Energy,"DISER,DISER","Energy,Volume"
fuel-type_diesel_renewable_bio_average-fuel_use_stationary,Renewable diesel,Fuel,Energy,"DISER,DISER","Energy,Volume"
fuel-type_distillate_fuel_oil-fuel_use_na,Processed fuel oils - distillate oil,Fuel,Energy,"BEIS,BEIS","Weight,Volume"
fuel-type_distillate_fuel_oil-fuel_use_na,Processed fuel oils - distillate oil (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_distillate_fuel_oil_net-fuel_use_na,Processed fuel oils - distillate oil (net CV),Fuel,Energy,BEIS,Energy
fuel-type_distillate_fuel_oil_no.1-fuel_use_stationary,Distillate fuel oil no. 1,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_distillate_fuel_oil_no.2-fuel_use_stationary,Distillate fuel oil no. 2,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_distillate_fuel_oil_no.4-fuel_use_stationary,Distillate fuel oil no. 4,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_electricity-fuel_use_mobile,Electricity - electric vehicle,Fuel,Energy,GHG Protocol,Energy
fuel-type_ethane-fuel_use_na,Ethane,Fuel,Energy,"DISER,DISER,EXIOBASE,CAEP,CBAM,CBAM,CO2 Emissiefactoren,SEFR","Volume,Energy,Money,Weight,Weight,Energy,Weight,Weight"
fuel-type_ethane-fuel_use_na,Ethane (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_ethane-fuel_use_stationary,Ethane,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_ethane_net-fuel_use_na,Ethane (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_ethanol_bio_100-fuel_use_mobile,Bioethanol,Fuel,Energy,MfE,Volume
fuel-type_ethanol_bio_100-fuel_use_mobile,Ethanol - 100%,Fuel,Energy,EPA,Volume
fuel-type_ethanol_bio_100-fuel_use_mobile,Ethanol - for transport,Fuel,Energy,"DISER,DISER","Volume,Energy"
fuel-type_ethanol_bio_100-fuel_use_mobile_ldv,Ethanol - 100% - ethanol light-duty vehicles,Fuel,Energy,GHG Protocol,Volume
fuel-type_ethanol_bio_100-fuel_use_mobile_mhdv,Ethanol - 100% - ethanol medium and heavy-duty vehicles,Fuel,Energy,GHG Protocol,Volume
fuel-type_ethanol_bio_100-fuel_use_mobile_post_2004,Ethanol - for transport - post-2004 vehicles,Fuel,Energy,"DISER,DISER","Energy,Volume"
fuel-type_ethanol_bio_100-fuel_use_na,Bioethanol,Fuel,Energy,"GLEC,GLEC,BEIS,BEIS,MfE,MfE","Weight,Volume,Weight,Volume,Volume,Energy"
fuel-type_ethanol_bio_100-fuel_use_stationary,Bioethanol,Fuel,Energy,"DISER,DISER","Volume,Energy"
fuel-type_ethanol_bio_100-fuel_use_stationary,Ethanol - 100%,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_ethanol_bio_100_net-fuel_use_na,Bioethanol (net CV),Fuel,Energy,BEIS,Energy
fuel-type_ethylene-fuel_use_stationary,Ethylene,Fuel,Energy,"EPA,EPA,GHG Protocol","Volume,Energy,Energy"
fuel-type_fossil_fuel_additives-fuel_use_na,Fossil fuel additives (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_fossil_fuel_additives_net-fuel_use_na,Fossil fuel additives (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_fuel_gas-fuel_use_stationary,Fuel gas,Fuel,Energy,"EPA,EPA,GHG Protocol","Volume,Energy,Energy"
fuel-type_fuel_oil-fuel_use_industrial,Industrial fuel oil,Fuel,Energy,CAEP,Weight
fuel-type_fuel_oil-fuel_use_mobile,Fuel oil - transport,Fuel,Energy,"DISER,DISER","Energy,Volume"
fuel-type_fuel_oil-fuel_use_na,Fuel oil,Fuel,Energy,"BEIS,BEIS","Volume,Weight"
fuel-type_fuel_oil-fuel_use_na,Fuel oil (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_fuel_oil-fuel_use_stationary,Fuel oil,Fuel,Energy,"DISER,DISER","Energy,Volume"
fuel-type_fuel_oil_net-fuel_use_na,Fuel oil (net CV),Fuel,Energy,BEIS,Energy
fuel-type_gangue-fuel_use_na,Gangue,Fuel,Energy,CAEP,Weight
fuel-type_gas-fuel_use_boiler,Gas boiler,Fuel,Energy,CAEP,Volume
fuel-type_gas-fuel_use_na,Gas,Fuel,Energy,Market Economics Limited,Money
fuel-type_gas-fuel_use_na,Gas (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_gas-fuel_use_na,Gas works gas,Fuel,Energy,EXIOBASE,Money
fuel-type_gas_biomass_bio_100-fuel_use_na,Gas biomass (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_gas_biomass_bio_100_net-fuel_use_na,Gas biomass (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_gas_coke-fuel_use_na,Gas coke,Fuel,Energy,"EXIOBASE,CBAM,CBAM,SEFR","Money,Weight,Energy,Weight"
fuel-type_gas_diesel_oil-fuel_use_na,Gas / diesel oil,Fuel,Energy,SEFR,Weight
fuel-type_gas_diesel_oil-fuel_use_na,Gas/diesel oil,Fuel,Energy,"EXIOBASE,CBAM,CBAM","Money,Weight,Energy"
fuel-type_gas_diesel_oil-fuel_use_na,Gas/diesel oil (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_gas_diesel_oil_high_sulphur-fuel_use_na,Gas / diesel oil (high sulphur),Fuel,Energy,SEFR,Weight
fuel-type_gas_diesel_oil_net-fuel_use_na,Gas/diesel oil (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_gas_net-fuel_use_na,Gas (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_gas_of_the_full_enclosed_calcium_carbide_furnace-fuel_use_na,Gas of the full-enclosed calcium carbide furnace,Fuel,Energy,CAEP,Volume
fuel-type_gas_oil-fuel_use_na,Gas oil,Fuel,Energy,"BEIS,BEIS","Weight,Volume"
fuel-type_gas_oil-fuel_use_na,Gas oil (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_gas_oil_net-fuel_use_na,Gas oil (net CV),Fuel,Energy,BEIS,Energy
fuel-type_gas_works_gas-fuel_use_na,Gas works gas,Fuel,Energy,"CBAM,CBAM","Energy,Weight"
fuel-type_gaseous_other-fuel_use_na,Gaseous fossil fuels - other,Fuel,Energy,"DISER,DISER","Volume,Energy"
fuel-type_gasoline-fuel_use_mobile_airport_equipment,Gasoline - Airport Equipment,Fuel,Energy,EPA,Volume
fuel-type_gasoline-fuel_use_mobile_railroad_equipment,Gasoline - Railroad Equipment,Fuel,Energy,EPA,Volume
fuel-type_gasoline-fuel_use_na,Gasoline,Fuel,Energy,CO2 Emissiefactoren,Volume
fuel-type_gasoline-fuel_use_na,Gasoline (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_gasoline_2_stroke-fuel_use_agricultural_equipment,Gasoline - 2 stroke - Agricultural Equipment,Fuel,Energy,EPA,Volume
fuel-type_gasoline_2_stroke-fuel_use_construction_mining_equipment,Gasoline - 2 stroke - Construction/Mining Equipment,Fuel,Energy,EPA,Volume
fuel-type_gasoline_2_stroke-fuel_use_mobile_industrial_commercial_equipment,Gasoline - 2 stroke - Industrial/Commercial Equipment,Fuel,Energy,EPA,Volume
fuel-type_gasoline_2_stroke-fuel_use_mobile_lawn_and_garden_equipment,Gasoline - 2 stroke - Lawn and Garden Equipment,Fuel,Energy,EPA,Volume
fuel-type_gasoline_2_stroke-fuel_use_mobile_logging_equipment,Gasoline - 2 stroke - Logging Equipment,Fuel,Energy,EPA,Volume
fuel-type_gasoline_2_stroke-fuel_use_mobile_recreational_equipment,Gasoline - 2 stroke - Recreational Equipment,Fuel,Energy,EPA,Volume
fuel-type_gasoline_2_stroke-fuel_use_mobile_ships_and_boats,Gasoline - 2 stroke - Ships and Boats,Fuel,Energy,EPA,Volume
fuel-type_gasoline_4_stroke-fuel_use_agricultural_equipment,Gasoline - 4 stroke - Agricultural Equipment,Fuel,Energy,EPA,Volume
fuel-type_gasoline_4_stroke-fuel_use_construction_mining_equipment,Gasoline - 4 stroke - Construction/Mining Equipment,Fuel,Energy,EPA,Volume
fuel-type_gasoline_4_stroke-fuel_use_mobile_industrial_commercial,Gasoline - 4 stroke - Industrial/Commercial Equipment,Fuel,Energy,EPA,Volume
fuel-type_gasoline_4_stroke-fuel_use_mobile_lawn_and_garden_equipment,Gasoline - 4 stroke - Lawn and Garden Equipment,Fuel,Energy,EPA,Volume
fuel-type_gasoline_4_stroke-fuel_use_mobile_logging_equipment,Gasoline - 4 stroke - Logging Equipment,Fuel,Energy,EPA,Volume
fuel-type_gasoline_4_stroke-fuel_use_mobile_recreational_equipment,Gasoline - 4 stroke - Recreational Equipment,Fuel,Energy,EPA,Volume
fuel-type_gasoline_4_stroke-fuel_use_mobile_ships_and_boats,Gasoline - 4 stroke - Ships and Boats,Fuel,Energy,EPA,Volume
fuel-type_gasoline_e10_bio_10-fuel_use_na,Gasoline - 10% bioethanol blend,Fuel,Energy,MfE,Volume
fuel-type_gasoline_e10_bio_10-fuel_use_na,Gasoline 10% bioethanol blend,Fuel,Energy,"CO2 Emissiefactoren,GLEC,GLEC","Volume,Volume,Weight"
fuel-type_gasoline_e3_bio_3-fuel_use_na,Gasoline - 3% bioethanol blend,Fuel,Energy,MfE,Volume
fuel-type_gasoline_e5_bio_5-fuel_use_na,Gasoline - 5% bioethanol blend,Fuel,Energy,"GLEC,GLEC","Volume,Weight"
fuel-type_gasoline_e85_bio_85-fuel_use_na,Bioethanol 85%,Fuel,Energy,"CO2 Emissiefactoren,GLEC,GLEC","Volume,Weight,Volume"
fuel-type_gasoline_fuels_by_products_of_petroleum_refining-fuel_use_na,Gasoline/fuels and by-products of petroleum refining,Fuel,Energy,EPA,Money
fuel-type_gasoline_jet-fuel_use_aviation,Gasoline-type jet fuel,Fuel,Energy,EXIOBASE,Money
fuel-type_gasoline_net-fuel_use_na,Gasoline (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_gasoline_off_road_trucks-fuel_use_agricultural_equipment,Gasoline Off-Road Trucks - Agricultural Equipment,Fuel,Energy,EPA,Volume
fuel-type_gasoline_off_road_trucks-fuel_use_construction_mining_equipment,Gasoline Off-Road Trucks - Construction/Mining Equipment,Fuel,Energy,EPA,Volume
fuel-type_grass_straw_bio_100-fuel_use_na,Grass / straw,Fuel,Energy,BEIS,Weight
fuel-type_grass_straw_bio_100_net-fuel_use_na,Grass / straw (net CV),Fuel,Energy,BEIS,Energy
fuel-type_hardwood_north_american_bio_100-fuel_use_stationary,North American hardwood,Fuel,Energy,"EPA,GHG Protocol","Energy,Energy"
fuel-type_heating_oil-fuel_use_stationary,Heating oil,Fuel,Energy,"DISER,DISER,GEMIS","Volume,Energy,Volume"
fuel-type_heating_oil_net-fuel_use_heat_supply,Heating oil (net CV),Fuel,Energy,UBA,Energy
fuel-type_heavy_fuel_oil-fuel_use_commercial,Heavy fuel oil - commercial,Fuel,Energy,MfE,Volume
fuel-type_heavy_fuel_oil-fuel_use_industrial,Heavy fuel oil - industrial,Fuel,Energy,MfE,Volume
fuel-type_heavy_fuel_oil-fuel_use_mobile,Heavy fuel oil - transport,Fuel,Energy,MfE,Volume
fuel-type_heavy_fuel_oil-fuel_use_na,Heavy fuel oil,Fuel,Energy,"EXIOBASE,GLEC,GLEC,CO2 Emissiefactoren","Money,Volume,Weight,Volume"
fuel-type_heavy_fuel_oils-fuel_use_na,Heavy fuel oils,Fuel,Energy,OpenIO-Canada,Money
fuel-type_heavy_gas_oils-fuel_use_stationary,Heavy gas oils,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_heavy_oil_catalytic_cracking_gas-fuel_use_na,Gas byproduct of heavy oil catalytic cracking,Fuel,Energy,CAEP,Weight
fuel-type_hydrogen_alkaline_electrolysis_cells-fuel_use_na,Hydrogen fuel -alkaline electrolysis cells,Fuel,Energy,CAEP,Weight
fuel-type_hydrogen_green-fuel_use_na,Hydrogen green,Fuel,Energy,CO2 Emissiefactoren,Weight
fuel-type_hydrogen_grey-fuel_use_na,Hydrogen grey,Fuel,Energy,CO2 Emissiefactoren,Weight
fuel-type_hydrogen_proton_exchange_membraneelectrolysis_cells-fuel_use_na,Hydrogen fuel - proton exchange membraneelectrolysis cells,Fuel,Energy,CAEP,Weight
fuel-type_industrial_materials_from_fossil_fuels-fuel_use_na,Industrial materials derived from fossil fuels,Fuel,Energy,"DISER,DISER","Energy,Weight"
fuel-type_industrial_organic_waste_gas_bio_100-fuel_use_na,Industrial organic waste gas (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_industrial_organic_waste_gas_bio_100_net-fuel_use_na,Industrial organic waste gas (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_industrial_waste-fuel_use_na,Industrial waste,Fuel,Energy,"CBAM,SEFR","Energy,Weight"
fuel-type_isobutane-fuel_use_stationary,Isobutane,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_isobutylene-fuel_use_stationary,Isobutylene,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_jet_gasoline-fuel_use_na,Jet gasoline,Fuel,Energy,SEFR,Weight
fuel-type_jet_kerosene-fuel_use_na,Jet kerosene,Fuel,Energy,SEFR,Weight
fuel-type_kerosene-fuel_use_lamp,Lamp kerosene,Fuel,Energy,CAEP,Weight
fuel-type_kerosene-fuel_use_mobile_aviation,Kerosene - for use as fuel in an aircraft - transport,Fuel,Energy,"DISER,DISER","Energy,Volume"
fuel-type_kerosene-fuel_use_na,Kerosene,Fuel,Energy,EXIOBASE,Money
fuel-type_kerosene-fuel_use_na,Kerosene (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_kerosene-fuel_use_na,Kerosene - other than jet kerosene,Fuel,Energy,"CBAM,CBAM","Weight,Energy"
fuel-type_kerosene-fuel_use_stationary,Kerosene,Fuel,Energy,"DISER,DISER,EPA,EPA,GHG Protocol","Energy,Volume,Energy,Volume,Energy"
fuel-type_kerosene_net-fuel_use_na,Kerosene (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_kerosene_type_jet_fuel-fuel_use_aviation,Kerosene-type jet fuel,Fuel,Energy,EXIOBASE,Money
fuel-type_landfill_gas_bio_100-fuel_use_na,Landfill gas,Fuel,Energy,"DISER,DISER,BEIS,CBAM,SEFR","Energy,Volume,Weight,Weight,Weight"
fuel-type_landfill_gas_bio_100-fuel_use_na,Landfill gas (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_landfill_gas_bio_100-fuel_use_stationary,Landfill gas,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_landfill_gas_bio_100_net-fuel_use_na,Landfill gas (net CV),Fuel,Energy,"BEIS,CBAM,Netherlands Enterprise Agency","Energy,Energy,Energy"
fuel-type_leftover_plant_material-fuel_use_na,Leftover plant material,Fuel,Energy,CAEP,Weight
fuel-type_light_fuel_oil-fuel_use_commercial,Light fuel oil - commercial,Fuel,Energy,MfE,Volume
fuel-type_light_fuel_oil-fuel_use_industrial,Light fuel oil - industrial,Fuel,Energy,MfE,Volume
fuel-type_light_fuel_oil-fuel_use_mobile,Light fuel oil - transport,Fuel,Energy,MfE,Volume
fuel-type_light_fuel_oils-fuel_use_na,Light fuel oils,Fuel,Energy,OpenIO-Canada,Money
fuel-type_lignite-fuel_use_na,Lignite,Fuel,Energy,SEFR,Weight
fuel-type_lindz_donawitz_converter_gas-fuel_use_na,Lindz-donawitz converter gas,Fuel,Energy,CAEP,Volume
fuel-type_liquefied_aromatic_hydrocarbons-fuel_use_stationary,Liquefied aromatic hydrocarbons,Fuel,Energy,"DISER,DISER","Volume,Energy"
fuel-type_liquefied_petroleum_gas-fuel_use_na,Liquefied petroleum gas,Fuel,Energy,SEFR,Weight
fuel-type_liquefied_petroleum_gases-fuel_use_na,LPG (liquefied petroleum gas),Fuel,Energy,EXIOBASE,Money
fuel-type_liquid_fuels-fuel_use_na,Liquid fuels,Fuel,Energy,Market Economics Limited,Money
fuel-type_lng-fuel_use_mobile,LNG (road / maritime and river transport),Fuel,Energy,"ADEME,ADEME","Weight,Volume"
fuel-type_lng-fuel_use_mobile,Liquefied natural gas LNG,Fuel,Energy,EPA,Volume
fuel-type_lng-fuel_use_mobile_hdv,Liquefied natural gas LNG - heavy duty vehicles - transport,Fuel,Energy,"DISER,DISER","Energy,Volume"
fuel-type_lng-fuel_use_mobile_hdv_hdpi,Liquefied natural gas LNG - HPDI - heavy duty road,Fuel,Energy,GLEC,Weight
fuel-type_lng-fuel_use_mobile_hdv_hdpi_methane_slip_0.54pc,Liquefied natural gas LNG - HPDI - heavy duty road - Methane slip 0.54%,Fuel,Energy,GLEC,Weight
fuel-type_lng-fuel_use_mobile_hdv_hdpi_methane_slip_1.2pc,Liquefied natural gas LNG - HPDI road - slip 1.20%,Fuel,Energy,GLEC,Weight
fuel-type_lng-fuel_use_mobile_hdv_si,Liquefied natural gas LNG - SI - heavy duty road,Fuel,Energy,GLEC,Weight
fuel-type_lng-fuel_use_mobile_ldv,Liquefied natural gas LNG - light duty vehicles - transport,Fuel,Energy,"DISER,DISER","Volume,Energy"
fuel-type_lng-fuel_use_mobile_ship,Liquefied natural gas LNG - compression ignition ship,Fuel,Energy,GLEC,Weight
fuel-type_lng-fuel_use_mobile_ship_medium_speed,Liquefied natural gas LNG - Otto dual fuel - medium speed ship,Fuel,Energy,GLEC,Weight
fuel-type_lng-fuel_use_mobile_ship_medium_speed_methane_slip_3.10pc,Liquefied natural gas LNG - Otto dual fuel - medium speed ship - Methane slip 3.10%,Fuel,Energy,GLEC,Weight
fuel-type_lng-fuel_use_mobile_ship_methane_slip_0.20pc,Liquefied natural gas LNG - compression ignition ship - Methane slip 0.20%,Fuel,Energy,GLEC,Weight
fuel-type_lng-fuel_use_mobile_ship_slow_speed,Liquefied natural gas LNG - Otto dual fuel - slow speed ship,Fuel,Energy,GLEC,Weight
fuel-type_lng-fuel_use_mobile_ship_slow_speed_methane_slip_1.70pc,Liquefied natural gas LNG - Otto dual fuel - slow speed ship - Methane slip 1.70%,Fuel,Energy,GLEC,Weight
fuel-type_lng-fuel_use_mobile_si_methane_slip_0.23pc,Liquefied natural gas LNG - SI road - slip 0.23%,Fuel,Energy,GLEC,Weight
fuel-type_lng-fuel_use_mobile_si_methane_slip_0.32pc,Liquefied natural gas LNG - SI - heavy duty road - Methane slip 0.32%,Fuel,Energy,GLEC,Weight
fuel-type_lng-fuel_use_na,Liquefied natural gas LNG,Fuel,Energy,"DISER,DISER,CAEP,BEIS,BEIS,CO2 Emissiefactoren","Energy,Volume,Weight,Volume,Weight,Weight"
fuel-type_lng-fuel_use_na,Liquefied natural gas LNG (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_lng-fuel_use_na,Liquified natural gas LNG (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_lng_net-fuel_use_mobile,LNG (road / maritime and river transport) (net CV),Fuel,Energy,ADEME,Energy
fuel-type_lng_net-fuel_use_na,Liquefied natural gas LNG (net CV),Fuel,Energy,BEIS,Energy
fuel-type_lng_net-fuel_use_na,Liquified natural gas LNG (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_lpg-fuel_use_agricultural_equipment,Liquefied petroleum gas LPG - Agricultural Equipment,Fuel,Energy,EPA,Volume
fuel-type_lpg-fuel_use_commercial,Liquefied petroleum gas LPG - commercial,Fuel,Energy,MfE,Weight
fuel-type_lpg-fuel_use_construction_mining_equipment,Liquefied petroleum gas LPG - Construction/Mining Equipment,Fuel,Energy,EPA,Volume
fuel-type_lpg-fuel_use_industrial,Liquefied petroleum gas LPG - industrial,Fuel,Energy,MfE,Weight
fuel-type_lpg-fuel_use_mobile,Liquefied petroleum gas LPG,Fuel,Energy,EPA,Volume
fuel-type_lpg-fuel_use_mobile,Liquefied petroleum gas LPG - transport,Fuel,Energy,"DISER,DISER,MfE","Volume,Energy,Volume"
fuel-type_lpg-fuel_use_mobile_airport_equipment,Liquefied petroleum gas LPG - Airport Equipment,Fuel,Energy,EPA,Volume
fuel-type_lpg-fuel_use_mobile_industrial_commercial_equipment,Liquefied petroleum gas LPG - Industrial/Commercial Equipment,Fuel,Energy,EPA,Volume
fuel-type_lpg-fuel_use_mobile_lawn_and_garden_equipment,Liquefied petroleum gas LPG - Lawn and Garden Equipment,Fuel,Energy,EPA,Volume
fuel-type_lpg-fuel_use_mobile_post_2004,Liquefied petroleum gas LPG - post-2004 vehicles - transport,Fuel,Energy,"DISER,DISER","Energy,Volume"
fuel-type_lpg-fuel_use_mobile_railroad_equipment,Liquefied petroleum gas LPG - Railroad Equipment,Fuel,Energy,EPA,Volume
fuel-type_lpg-fuel_use_mobile_recreational_equipment,Liquefied petroleum gas LPG - Recreational Equipment,Fuel,Energy,EPA,Volume
fuel-type_lpg-fuel_use_na,Liquefied petroleum gas,Fuel,Energy,CAEP,Volume
fuel-type_lpg-fuel_use_na,Liquefied petroleum gas LPG,Fuel,Energy,"CAEP,GLEC,GLEC,BEIS,BEIS,CBAM,CBAM,CO2 Emissiefactoren","Weight,Volume,Weight,Weight,Volume,Energy,Weight,Volume"
fuel-type_lpg-fuel_use_na,Liquefied petroleum gas LPG (gross CV),Fuel,Energy,"BEIS,Netherlands Enterprise Agency","Energy,Energy"
fuel-type_lpg-fuel_use_stationary,Liquefied petroleum gas LPG,Fuel,Energy,"DISER,DISER,EPA,EPA,GHG Protocol","Volume,Energy,Volume,Energy,Energy"
fuel-type_lpg_net-fuel_use_na,Liquefied petroleum gas LPG (net CV),Fuel,Energy,"BEIS,Netherlands Enterprise Agency","Energy,Energy"
fuel-type_lubricants-fuel_use_na,Lubricants,Fuel,Energy,"BEIS,BEIS,CBAM,CBAM,SEFR","Weight,Volume,Weight,Energy,Weight"
fuel-type_lubricants-fuel_use_na,Lubricants (gross CV),Fuel,Energy,"BEIS,Netherlands Enterprise Agency","Energy,Energy"
fuel-type_lubricants-fuel_use_na,Lubricating oil,Fuel,Energy,"CAEP,CO2 Emissiefactoren","Weight,Weight"
fuel-type_lubricants-fuel_use_stationary,Lubricants,Fuel,Energy,"EPA,EPA,GHG Protocol","Energy,Volume,Energy"
fuel-type_lubricants_and_other_petroleum_refinery_products-fuel_use_na,Lubricants and other petroleum refinery products,Fuel,Energy,OpenIO-Canada,Money
fuel-type_lubricants_net-fuel_use_na,Lubricants (net CV),Fuel,Energy,"BEIS,Netherlands Enterprise Agency","Energy,Energy"
fuel-type_marine_diesel_oil-fuel_use_na,Marine diesel oil,Fuel,Energy,"GLEC,GLEC,CO2 Emissiefactoren","Weight,Volume,Volume"
fuel-type_marine_fuel_oil-fuel_use_mobile_shipping,Marine fuel oil,Fuel,Energy,BEIS,Volume
fuel-type_marine_fuel_oil-fuel_use_na,Marine fuel oil,Fuel,Energy,"BEIS,BEIS","Weight,Volume"
fuel-type_marine_fuel_oil-fuel_use_na,Marine fuel oil (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_marine_fuel_oil_net-fuel_use_na,Marine fuel oil (net CV),Fuel,Energy,BEIS,Energy
fuel-type_marine_gas_oil-fuel_use_mobile_shipping,Marine gas oil,Fuel,Energy,BEIS,Volume
fuel-type_marine_gas_oil-fuel_use_na,Marine gas oil,Fuel,Energy,"GLEC,GLEC,BEIS,BEIS","Volume,Weight,Volume,Weight"
fuel-type_marine_gas_oil-fuel_use_na,Marine gas oil (gross CV),Fuel,Energy,BEIS,Energy
fuel-type_marine_gas_oil_net-fuel_use_na,Marine gas oil (net CV),Fuel,Energy,BEIS,Energy
fuel-type_methane-fuel_use_na,Methane,Fuel,Energy,"CBAM,CBAM","Energy,Weight"
fuel-type_methane-fuel_use_na,Methane (gross CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_methane_hydrogen-fuel_use_na,Methane hydrogen,Fuel,Energy,CAEP,Weight
fuel-type_methane_net-fuel_use_na,Methane (net CV),Fuel,Energy,Netherlands Enterprise Agency,Energy
fuel-type_methanol_90_percent-fuel_use_na,Methanol 90%,Fuel,Energy,"GLEC,GLEC","Weight,Volume"
fuel-type_methanol_bio_100-fuel_use_na,Methanol - bio,Fuel,Energy,"BEIS,BEIS","Weight,Volume"
fuel-type_methanol_bio_100-fuel_use_na,Methanol - bio (gross CV),Fuel,Energy,"BEIS,BEIS","Weight,Volume"
fuel-type_methanol_bio_100_net-fuel_use_na,Methanol - bio (net CV),Fuel,Energy,BEIS,Energy
fuel-type_methanol_reforming_hydrogen-fuel_use_na,Methanol reforming hydrogen,Fuel,Energy,CAEP,Weight
fuel-type_middings-fuel_use_na,Middings,Fuel,Energy,CAEP,Weight
fuel-type_motor_fuel-fuel_use_na,Retail trade of motor fuel (services),Fuel,Energy,EXIOBASE,Money
fuel-type_motor_gasoline-fuel_use_mobile,Gasoline - other than for use as fuel in an aircraft - transport,Fuel,Energy,"DISER,DISER","Energy,Volume"
fuel-type_motor_gasoline-fuel_use_mobile,Gasoline - without biofuel content - used in vehicle,Fuel,Energy,GEMIS,Volume
fuel-type_motor_gasoline-fuel_use_mobile,Motor gasoline,Fuel,Energy,EPA,Volume
fuel-type_motor_gasoline-fuel_use_mobile,Petrol - transport,Fuel,Energy,MfE,Volume
fuel-type_motor_gasoline-fuel_use_mobile,Regular petrol - transport,Fuel,Energy,MfE,Volume
fuel-type_motor_gasoline-fuel_use_mobile_agricultural_equipment,Motor gasoline - agricultural equipment,Fuel,Energy,GHG Protocol,Volume
fuel-type_motor_gasoline-fuel_use_mobile_hdv,Motor gasoline - heavy-duty vehicles,Fuel,Energy,GHG Protocol,Volume
fuel-type_motor_gasoline-fuel_use_mobile_hybrid_passenger_cars,Motor gasoline - hybrid passenger cars,Fuel,Energy,GHG Protocol,Volume
fuel-type_motor_gasoline-fuel_use_mobile_ldv,Motor gasoline - light-duty trucks (vans/pickup trucks/suvs),Fuel,Energy,GHG Protocol,Volume
fuel-type_motor_gasoline-fuel_use_mobile_motorcycles,Motor gasoline - motorcycles,Fuel,Energy,GHG Protocol,Volume
fuel-type_motor_gasoline-fuel_use_mobile_other_non_road,Motor gasoline - other non-road vehicles,Fuel,Energy,GHG Protocol,Volume
fuel-type_motor_gasoline-fuel_use_mobile_passenger_cars,Motor gasoline - passenger cars,Fuel,Energy,GHG Protocol,Volume
fuel-type_motor_gasoline-fuel_use_mobile_post_2004,Gasoline - post-2004 vehicles - transport,Fuel,Energy,"DISER,DISER","Energy,Volume"
